|0000|015|0|01012021|31012021|SCHIRMANN MATERIAIS E SOLUCOES PARA A CONSTRUCAO LTDA|88579701000178||RS|0650024230|4310207|||A|1|
|C100|1|0|17483|55|00|62|160429|43210188579701000178550620001604291755862067|02012021|02012021|19,8|2|0|0|19,8|9|0|0|0|0|0|0|0|0|0,33|1,5|0|0|
|C100|1|0|17483|55|00|62|160430|43210188579701000178550620001604301414352370|02012021|02012021|84,6|2|9,4|0|94|9|0|0|0|0|0|0|0|0|1,4|6,43|0|0|
|C100|1|0|18774|55|00|62|160431|43210188579701000178550620001604311647459271|02012021|02012021|127,5|2|0|0|127,5|9|0|0|0|0|0|0|0|0|2,1|9,69|0|0|
|C100|1|0|17609|55|00|62|160432|43210188579701000178550620001604321133259699|02012021|02012021|422,3|2|0|0|419,8|9|0|0|2,5|0|0|0|0|0|6,97|32,1|0|0|
|C100|1|0|18790|55|00|62|160433|43210188579701000178550620001604331238828208|02012021|02012021|9936,1|2|0|0|9936,1|9|0|0|0|0|0|0|0|0|163,95|755,14|0|0|
|C100|1|0|18263|55|00|62|160434|43210188579701000178550620001604341861032790|02012021|02012021|51,34|2|0|0|51,34|9|0|0|0|0|0|0|0|0|0,85|3,9|0|0|
|C100|1|0|17368|55|00|62|160435|43210188579701000178550620001604351536200600|02012021|02012021|174,93|2|0|0|174,72|9|0|0|0,21|0|0|0|0|0|0|0|0|0|
|C100|1|0|31038|55|00|62|160436|43210188579701000178550620001604361111915401|02012021|02012021|780,45|2|0|0|780,45|9|0|0|0|0|0|0|0|0|12,88|59,31|0|0|
|C100|1|0|17605|55|00|62|160437|43210188579701000178550620001604371154912088|02012021|02012021|654,9|2|0|0|654,9|9|0|0|0|14,4|2,52|0|0|0|10,82|49,77|0|0|
|C190|040|5102|0|29,5|0|0|0|0|0|0||
|C100|1|0|32141|55|00|62|160438|43210188579701000178550620001604381408445670|02012021|02012021|149,9|2|0|0|149,9|9|0|0|0|0|0|0|0|0|2,47|11,39|0|0|
|C100|1|0|33392|55|00|62|160439|43210188579701000178550620001604391210882341|02012021|02012021|1530,03|2|0|0|1530,03|9|0|0|0|109,4|19,16|0|0|0|25,24|116,27|0|0|
|C100|1|0|32141|55|00|62|160440|43210188579701000178550620001604401818241436|02012021|02012021|250,65|2|0|0|250,65|9|0|0|0|4,5|0,79|0|0|0|4,13|19,04|0|0|
|C100|1|0|18758|55|00|62|160442|43210188579701000178550620001604421719276520|02012021|02012021|91,2|2|0|0|91,2|9|0|0|0|0|0|0|0|0|1,5|6,93|0|0|
|C100|1|0|18758|55|00|62|160443|43210188579701000178550620001604431940033550|02012021|02012021|60,8|2|0|0|60,8|9|0|0|0|0|0|0|0|0|1|4,62|0|0|
|C100|1|0|33517|55|00|62|160445|43210188579701000178550620001604451370133760|02012021|02012021|1270,95|2|0|0|1200,95|9|70|0|0|6,61|1,16|0|0|0|20,97|96,59|0|0|
|C100|1|0|20067|55|00|62|160446|43210188579701000178550620001604461899928490|02012021|02012021|2519,9|2|0|0|2519,9|9|0|0|0|365,9|64,03|0|0|0|41,57|191,51|0|0|
|C100|1|0|20821|55|00|62|160447|43210188579701000178550620001604471113198174|02012021|02012021|782|2|0|0|717|9|65|0|0|0|0|0|0|0|12,9|59,43|0|0|
|C100|1|0|31450|55|00|62|160448|43210188579701000178550620001604481006990815|02012021|02012021|109,8|2|0|0|109,8|9|0|0|0|30,15|5,28|0|0|0|1,81|8,34|0|0|
|C100|1|0|32199|55|00|62|160449|43210188579701000178550620001604491705631943|02012021|02012021|565,39|2|0|0|505,39|9|60|0|0|0|0|0|0|0|9,34|42,97|0|0|
|C100|1|0|22379|55|00|62|160450|43210188579701000178550620001604501361237396|02012021|02012021|229,2|2|0|0|229,2|9|0|0|0|229,2|40,11|0|0|0|3,78|17,42|0|0|
|C100|1|0|18099|55|00|62|160451|43210188579701000178550620001604511910655318|02012021|02012021|43,09|2|0|0|43,09|9|0|0|0|0|0|0|0|0|0,71|3,27|0|0|
|C100|1|0|33500|55|00|62|160452|43210188579701000178550620001604521168182512|02012021|02012021|183,4|2|0|0|183,4|9|0|0|0|92,23|16,14|0|0|0|3,03|13,94|0|0|
|C100|1|0|32863|55|00|62|160453|43210188579701000178550620001604531969479235|02012021|02012021|219,9|2|0|0|219,9|9|0|0|0|0|0|0|0|0|3,63|16,71|0|0|
|C100|1|0|18781|55|00|62|160454|43210188579701000178550620001604541947403420|02012021|02012021|5575,32|2|0|0|5575,32|9|0|0|0|0|0|0|0|0|91,99|423,73|0|0|
|C100|1|0|17367|55|00|62|160455|43210188579701000178550620001604551340461676|02012021|02012021|44,03|2|0|0|44,03|9|0|0|0|0|0|0|0|0|0|0|0|0|
|C100|1|0|29566|55|00|62|160456|43210188579701000178550620001604561149753177|02012021|02012021|1274,97|2|0|0|1192,47|9|80|0|2,5|737,17|129|0|0|0|21,03|96,89|0|0|
|C100|1|0|30032|55|00|62|160457|43210188579701000178550620001604571984418828|02012021|02012021|223,75|2|0|0|223,75|9|0|0|0|19,95|3,49|0|0|0|3,69|17,01|0|0|
|C100|1|0|33373|55|00|62|160458|43210188579701000178550620001604581238767160|02012021|02012021|574|2|0|0|574|9|0|0|0|0|0|0|0|0|9,47|43,62|0|0|
|C100|1|0|33426|55|00|62|160459|43210188579701000178550620001604591570587220|02012021|02012021|225,28|2|0|0|225,29|9|0|0|0|36,9|6,46|0|0|0|3,71|17,11|0|0|
|C100|1|0|20378|55|00|62|160460|43210188579701000178550620001604601907198156|02012021|02012021|1946,47|2|0|0|1946,47|9|0|0|0|689,47|120,66|0|0|0|32,12|147,93|0|0|
|C100|1|0|32755|55|00|62|160461|43210188579701000178550620001604611597326884|02012021|02012021|383,07|2|11,5|0|394,56|9|0|0|0|0|0|0|0|0|6,31|29,11|0|0|
|C100|1|0|33426|55|00|62|160462|43210188579701000178550620001604621053628875|02012021|02012021|3000|2|200|0|3200|9|0|0|0|1508,7|264,02|0|0|0|49,5|228|0|0|
|C100|1|0|18581|55|00|62|160463|43210188579701000178550620001604631734251460|02012021|02012021|957,5|2|0|0|957,5|9|0|0|0|0|0|0|0|0|15,8|72,77|0|0|
|C100|1|0|17969|55|00|62|160464|43210188579701000178550620001604641614276977|02012021|02012021|131,87|2|11,47|0|143,34|9|0|0|0|18,58|3,25|0|0|0|2,18|10,02|0|0|
|C100|1|0||65|00|101|34751|43210188579701000178651010000347511959498673|02012021|02012021|209,4|2|50|0|259,4|9|0|0|0|9,5|1,66||||||||
|C100|1|0||65|00|101|34752|43210188579701000178651010000347521754382816|02012021|02012021|5,25|2|0|0|5,25|9|0|0|0|2,93|0,51||||||||
|C100|1|0||65|00|101|34753|43210188579701000178651010000347531457245226|02012021|02012021|152|2|0|0|152|9|0|0|0|0|0||||||||
|C100|1|0||65|00|101|34754|43210188579701000178651010000347541549841248|02012021|02012021|15,83|2|0|0|15,83|9|0|0|0|0|0||||||||
|C100|1|0||65|00|101|34755|43210188579701000178651010000347551989472302|02012021|02012021|19,5|2|0|0|19,5|9|0|0|0|19,5|3,41||||||||
|C100|1|0||65|00|101|34756|43210188579701000178651010000347561986700140|02012021|02012021|115,6|2|0|0|115,6|9|0|0|0|0|0||||||||
|C100|1|0||65|00|101|34757|43210188579701000178651010000347571639007621|02012021|02012021|40,73|2|0|0|40,73|9|0|0|0|0|0||||||||
|C100|1|0||65|00|101|34758|43210188579701000178651010000347581939407380|02012021|02012021|132,3|2|0|0|132,3|9|0|0|0|0|0||||||||
